Instance;Seed;Cost;Wall time
./Instances/CVRP/CMT13.vrp;4;1540;0.302992
./Instances/CVRP/CMT13.vrp;4;1532;0.6008
./Instances/CVRP/CMT13.vrp;4;1525;0.901881
./Instances/CVRP/CMT13.vrp;4;1525;1.20338
./Instances/CVRP/CMT13.vrp;4;1524;1.50047
./Instances/CVRP/CMT13.vrp;4;1524;1.80078
./Instances/CVRP/CMT13.vrp;4;1524;2.10207
./Instances/CVRP/CMT13.vrp;4;1524;2.40154
./Instances/CVRP/CMT13.vrp;4;1524;2.7017
./Instances/CVRP/CMT13.vrp;4;1524;3.00149
./Instances/CVRP/CMT13.vrp;4;1524;3.30053
./Instances/CVRP/CMT13.vrp;4;1524;3.6051
./Instances/CVRP/CMT13.vrp;4;1524;3.90306
./Instances/CVRP/CMT13.vrp;4;1524;4.20185
./Instances/CVRP/CMT13.vrp;4;1524;4.5042
./Instances/CVRP/CMT13.vrp;4;1524;4.80039
./Instances/CVRP/CMT13.vrp;4;1524;5.10056
./Instances/CVRP/CMT13.vrp;4;1524;5.40263
./Instances/CVRP/CMT13.vrp;4;1524;5.702
./Instances/CVRP/CMT13.vrp;4;1524;6.00172
./Instances/CVRP/CMT13.vrp;4;1524;6.30244
./Instances/CVRP/CMT13.vrp;4;1524;6.60275
./Instances/CVRP/CMT13.vrp;4;1524;6.90157
./Instances/CVRP/CMT13.vrp;4;1524;7.20213
./Instances/CVRP/CMT13.vrp;4;1524;7.50243
./Instances/CVRP/CMT13.vrp;4;1524;7.80415
./Instances/CVRP/CMT13.vrp;4;1524;8.10306
./Instances/CVRP/CMT13.vrp;4;1524;8.40128
./Instances/CVRP/CMT13.vrp;4;1524;8.70166
./Instances/CVRP/CMT13.vrp;4;1524;9.00119
./Instances/CVRP/CMT13.vrp;4;1524;9.30478
./Instances/CVRP/CMT13.vrp;4;1524;9.60121
./Instances/CVRP/CMT13.vrp;4;1524;9.90217
./Instances/CVRP/CMT13.vrp;4;1524;10.2012
./Instances/CVRP/CMT13.vrp;4;1524;10.502
./Instances/CVRP/CMT13.vrp;4;1524;10.8038
./Instances/CVRP/CMT13.vrp;4;1524;11.1035
./Instances/CVRP/CMT13.vrp;4;1524;11.401
./Instances/CVRP/CMT13.vrp;4;1524;11.7026
./Instances/CVRP/CMT13.vrp;4;1524;12.0027
./Instances/CVRP/CMT13.vrp;4;1524;12.3006
./Instances/CVRP/CMT13.vrp;4;1524;12.6003
./Instances/CVRP/CMT13.vrp;4;1524;12.904
./Instances/CVRP/CMT13.vrp;4;1524;13.2003
./Instances/CVRP/CMT13.vrp;4;1524;13.5003
./Instances/CVRP/CMT13.vrp;4;1524;13.8033
./Instances/CVRP/CMT13.vrp;4;1524;14.103
./Instances/CVRP/CMT13.vrp;4;1524;14.4027
./Instances/CVRP/CMT13.vrp;4;1524;14.7015
./Instances/CVRP/CMT13.vrp;4;1524;15.0022
./Instances/CVRP/CMT13.vrp;4;1524;15.3018
./Instances/CVRP/CMT13.vrp;4;1524;15.6022
./Instances/CVRP/CMT13.vrp;4;1524;15.901
./Instances/CVRP/CMT13.vrp;4;1524;16.2003
./Instances/CVRP/CMT13.vrp;4;1524;16.5014
./Instances/CVRP/CMT13.vrp;4;1524;16.8015
./Instances/CVRP/CMT13.vrp;4;1524;17.1027
./Instances/CVRP/CMT13.vrp;4;1524;17.4009
./Instances/CVRP/CMT13.vrp;4;1524;17.7043
./Instances/CVRP/CMT13.vrp;4;1524;18.0046
./Instances/CVRP/CMT13.vrp;4;1524;18.3031
./Instances/CVRP/CMT13.vrp;4;1524;18.6003
./Instances/CVRP/CMT13.vrp;4;1524;18.9006
./Instances/CVRP/CMT13.vrp;4;1524;19.2028
./Instances/CVRP/CMT13.vrp;4;1524;19.5005
./Instances/CVRP/CMT13.vrp;4;1524;19.8026
./Instances/CVRP/CMT13.vrp;4;1524;20.1034
./Instances/CVRP/CMT13.vrp;4;1524;20.4002
./Instances/CVRP/CMT13.vrp;4;1524;20.7027
./Instances/CVRP/CMT13.vrp;4;1524;21.0001
./Instances/CVRP/CMT13.vrp;4;1524;21.3029
./Instances/CVRP/CMT13.vrp;4;1524;21.6019
./Instances/CVRP/CMT13.vrp;4;1524;21.9001
./Instances/CVRP/CMT13.vrp;4;1524;22.2005
./Instances/CVRP/CMT13.vrp;4;1524;22.5022
./Instances/CVRP/CMT13.vrp;4;1524;22.8033
./Instances/CVRP/CMT13.vrp;4;1524;23.1033
