Instance;Seed;Cost;Wall time
./Instances/CVRP/Golden_20.vrp;5;1885;1.02751
./Instances/CVRP/Golden_20.vrp;5;1861;2.04323
./Instances/CVRP/Golden_20.vrp;5;1853;3.06073
./Instances/CVRP/Golden_20.vrp;5;1845;4.08775
./Instances/CVRP/Golden_20.vrp;5;1844;5.10882
./Instances/CVRP/Golden_20.vrp;5;1835;6.12937
./Instances/CVRP/Golden_20.vrp;5;1826;7.14239
./Instances/CVRP/Golden_20.vrp;5;1825;8.16718
./Instances/CVRP/Golden_20.vrp;5;1822;9.18112
./Instances/CVRP/Golden_20.vrp;5;1819;10.2027
./Instances/CVRP/Golden_20.vrp;5;1819;11.2236
./Instances/CVRP/Golden_20.vrp;5;1817;12.2416
./Instances/CVRP/Golden_20.vrp;5;1816;13.2617
./Instances/CVRP/Golden_20.vrp;5;1814;14.2881
./Instances/CVRP/Golden_20.vrp;5;1814;15.303
./Instances/CVRP/Golden_20.vrp;5;1814;16.3296
./Instances/CVRP/Golden_20.vrp;5;1814;17.3514
./Instances/CVRP/Golden_20.vrp;5;1814;18.3621
./Instances/CVRP/Golden_20.vrp;5;1813;19.3808
./Instances/CVRP/Golden_20.vrp;5;1813;20.4002
./Instances/CVRP/Golden_20.vrp;5;1813;21.4249
./Instances/CVRP/Golden_20.vrp;5;1813;22.4437
./Instances/CVRP/Golden_20.vrp;5;1813;23.466
./Instances/CVRP/Golden_20.vrp;5;1813;24.4813
./Instances/CVRP/Golden_20.vrp;5;1813;25.5018
./Instances/CVRP/Golden_20.vrp;5;1813;26.5205
./Instances/CVRP/Golden_20.vrp;5;1813;27.5452
./Instances/CVRP/Golden_20.vrp;5;1813;28.5651
./Instances/CVRP/Golden_20.vrp;5;1813;29.5823
./Instances/CVRP/Golden_20.vrp;5;1813;30.6046
./Instances/CVRP/Golden_20.vrp;5;1812;31.6205
./Instances/CVRP/Golden_20.vrp;5;1812;32.6418
./Instances/CVRP/Golden_20.vrp;5;1812;33.6654
./Instances/CVRP/Golden_20.vrp;5;1812;34.6905
./Instances/CVRP/Golden_20.vrp;5;1812;35.7028
./Instances/CVRP/Golden_20.vrp;5;1812;36.7205
./Instances/CVRP/Golden_20.vrp;5;1812;37.7459
./Instances/CVRP/Golden_20.vrp;5;1812;38.7628
./Instances/CVRP/Golden_20.vrp;5;1812;39.7824
./Instances/CVRP/Golden_20.vrp;5;1812;40.8079
./Instances/CVRP/Golden_20.vrp;5;1812;41.8267
./Instances/CVRP/Golden_20.vrp;5;1812;42.8421
./Instances/CVRP/Golden_20.vrp;5;1812;43.8677
./Instances/CVRP/Golden_20.vrp;5;1812;44.8899
./Instances/CVRP/Golden_20.vrp;5;1812;45.9033
./Instances/CVRP/Golden_20.vrp;5;1812;46.921
./Instances/CVRP/Golden_20.vrp;5;1812;47.9452
./Instances/CVRP/Golden_20.vrp;5;1812;48.9652
./Instances/CVRP/Golden_20.vrp;5;1812;49.9889
./Instances/CVRP/Golden_20.vrp;5;1812;51.005
./Instances/CVRP/Golden_20.vrp;5;1812;52.0241
./Instances/CVRP/Golden_20.vrp;5;1812;53.0457
