Instance;Seed;Cost;Wall time
./Instances/CVRP/Golden_4.vrp;3;14048;1.67356
./Instances/CVRP/Golden_4.vrp;3;13981;2.32726
./Instances/CVRP/Golden_4.vrp;3;13796;3.48617
./Instances/CVRP/Golden_4.vrp;3;13796;4.65152
./Instances/CVRP/Golden_4.vrp;3;13697;5.80204
./Instances/CVRP/Golden_4.vrp;3;13697;6.97087
./Instances/CVRP/Golden_4.vrp;3;13697;8.12695
./Instances/CVRP/Golden_4.vrp;3;13697;9.29148
./Instances/CVRP/Golden_4.vrp;3;13652;10.4439
./Instances/CVRP/Golden_4.vrp;3;13649;11.6027
./Instances/CVRP/Golden_4.vrp;3;13642;12.7668
./Instances/CVRP/Golden_4.vrp;3;13641;13.9231
./Instances/CVRP/Golden_4.vrp;3;13633;15.0808
./Instances/CVRP/Golden_4.vrp;3;13623;16.2429
./Instances/CVRP/Golden_4.vrp;3;13623;17.402
./Instances/CVRP/Golden_4.vrp;3;13623;18.5609
./Instances/CVRP/Golden_4.vrp;3;13623;19.7224
./Instances/CVRP/Golden_4.vrp;3;13623;20.8804
./Instances/CVRP/Golden_4.vrp;3;13623;22.045
./Instances/CVRP/Golden_4.vrp;3;13622;23.2005
./Instances/CVRP/Golden_4.vrp;3;13622;24.3627
./Instances/CVRP/Golden_4.vrp;3;13622;25.5244
./Instances/CVRP/Golden_4.vrp;3;13622;26.6806
./Instances/CVRP/Golden_4.vrp;3;13621;27.843
./Instances/CVRP/Golden_4.vrp;3;13621;29.0014
./Instances/CVRP/Golden_4.vrp;3;13620;30.1627
./Instances/CVRP/Golden_4.vrp;3;13620;31.3235
./Instances/CVRP/Golden_4.vrp;3;13620;32.4823
./Instances/CVRP/Golden_4.vrp;3;13620;33.6438
./Instances/CVRP/Golden_4.vrp;3;13620;34.8001
./Instances/CVRP/Golden_4.vrp;3;13620;35.9626
./Instances/CVRP/Golden_4.vrp;3;13620;37.1249
./Instances/CVRP/Golden_4.vrp;3;13620;38.2902
./Instances/CVRP/Golden_4.vrp;3;13620;39.4412
./Instances/CVRP/Golden_4.vrp;3;13620;40.6086
./Instances/CVRP/Golden_4.vrp;3;13620;41.7628
./Instances/CVRP/Golden_4.vrp;3;13620;42.9258
./Instances/CVRP/Golden_4.vrp;3;13620;44.0854
./Instances/CVRP/Golden_4.vrp;3;13620;45.245
./Instances/CVRP/Golden_4.vrp;3;13620;46.4003
./Instances/CVRP/Golden_4.vrp;3;13620;47.5663
./Instances/CVRP/Golden_4.vrp;3;13620;48.7228
./Instances/CVRP/Golden_4.vrp;3;13620;49.8807
./Instances/CVRP/Golden_4.vrp;3;13620;51.0449
./Instances/CVRP/Golden_4.vrp;3;13620;52.2118
./Instances/CVRP/Golden_4.vrp;3;13620;53.3651
./Instances/CVRP/Golden_4.vrp;3;13620;54.528
./Instances/CVRP/Golden_4.vrp;3;13620;55.6897
./Instances/CVRP/Golden_4.vrp;3;13620;56.8403
./Instances/CVRP/Golden_4.vrp;3;13620;58.0033
./Instances/CVRP/Golden_4.vrp;3;13620;59.1676
./Instances/CVRP/Golden_4.vrp;3;13620;60.3204
./Instances/CVRP/Golden_4.vrp;3;13620;61.482
./Instances/CVRP/Golden_4.vrp;3;13620;62.6418
./Instances/CVRP/Golden_4.vrp;3;13620;63.8017
./Instances/CVRP/Golden_4.vrp;3;13620;64.9637
./Instances/CVRP/Golden_4.vrp;3;13620;66.1251
./Instances/CVRP/Golden_4.vrp;3;13620;67.2839
./Instances/CVRP/Golden_4.vrp;3;13620;68.446
./Instances/CVRP/Golden_4.vrp;3;13620;69.6028
./Instances/CVRP/Golden_4.vrp;3;13620;70.7624
./Instances/CVRP/Golden_4.vrp;3;13620;71.922
./Instances/CVRP/Golden_4.vrp;3;13620;73.0902
./Instances/CVRP/Golden_4.vrp;3;13620;74.2417
./Instances/CVRP/Golden_4.vrp;3;13620;75.4032
./Instances/CVRP/Golden_4.vrp;3;13620;76.5646
./Instances/CVRP/Golden_4.vrp;3;13620;77.723
./Instances/CVRP/Golden_4.vrp;3;13620;78.8861
./Instances/CVRP/Golden_4.vrp;3;13620;80.0426
./Instances/CVRP/Golden_4.vrp;3;13620;81.2012
./Instances/CVRP/Golden_4.vrp;3;13620;82.3696
./Instances/CVRP/Golden_4.vrp;3;13620;83.5256
./Instances/CVRP/Golden_4.vrp;3;13620;84.6829
./Instances/CVRP/Golden_4.vrp;3;13620;85.8534
./Instances/CVRP/Golden_4.vrp;3;13620;87.0007
./Instances/CVRP/Golden_4.vrp;3;13620;88.1645
./Instances/CVRP/Golden_4.vrp;3;13620;89.3219
./Instances/CVRP/Golden_4.vrp;3;13620;90.48
./Instances/CVRP/Golden_4.vrp;3;13620;91.6556
./Instances/CVRP/Golden_4.vrp;3;13620;92.8002
./Instances/CVRP/Golden_4.vrp;3;13620;93.964
./Instances/CVRP/Golden_4.vrp;3;13620;95.1355
./Instances/CVRP/Golden_4.vrp;3;13620;96.293
./Instances/CVRP/Golden_4.vrp;3;13620;97.4404
./Instances/CVRP/Golden_4.vrp;3;13620;98.6026
./Instances/CVRP/Golden_4.vrp;3;13620;99.7609
./Instances/CVRP/Golden_4.vrp;3;13620;100.936
./Instances/CVRP/Golden_4.vrp;3;13620;102.082
./Instances/CVRP/Golden_4.vrp;3;13620;103.242
./Instances/CVRP/Golden_4.vrp;3;13620;104.401
./Instances/CVRP/Golden_4.vrp;3;13620;105.565
./Instances/CVRP/Golden_4.vrp;3;13620;106.725
./Instances/CVRP/Golden_4.vrp;3;13620;107.888
./Instances/CVRP/Golden_4.vrp;3;13620;109.045
./Instances/CVRP/Golden_4.vrp;3;13620;110.202
./Instances/CVRP/Golden_4.vrp;3;13620;111.36
./Instances/CVRP/Golden_4.vrp;3;13620;112.521
./Instances/CVRP/Golden_4.vrp;3;13620;113.681
./Instances/CVRP/Golden_4.vrp;3;13620;114.842
./Instances/CVRP/Golden_4.vrp;3;13620;116.002
