Instance;Seed;Cost;Wall time
./Instances/CVRP/X-n181-k23.vrp;2;25743;0.443026
./Instances/CVRP/X-n181-k23.vrp;2;25673;0.881135
./Instances/CVRP/X-n181-k23.vrp;2;25658;1.32394
./Instances/CVRP/X-n181-k23.vrp;2;25644;1.76137
./Instances/CVRP/X-n181-k23.vrp;2;25644;2.20478
./Instances/CVRP/X-n181-k23.vrp;2;25618;2.64349
./Instances/CVRP/X-n181-k23.vrp;2;25615;3.08144
./Instances/CVRP/X-n181-k23.vrp;2;25615;3.5236
./Instances/CVRP/X-n181-k23.vrp;2;25615;3.96174
./Instances/CVRP/X-n181-k23.vrp;2;25615;4.40034
./Instances/CVRP/X-n181-k23.vrp;2;25615;4.84003
./Instances/CVRP/X-n181-k23.vrp;2;25615;5.28285
./Instances/CVRP/X-n181-k23.vrp;2;25611;5.72093
./Instances/CVRP/X-n181-k23.vrp;2;25604;6.16225
./Instances/CVRP/X-n181-k23.vrp;2;25601;6.60264
./Instances/CVRP/X-n181-k23.vrp;2;25597;7.04037
./Instances/CVRP/X-n181-k23.vrp;2;25597;7.48205
./Instances/CVRP/X-n181-k23.vrp;2;25596;7.92175
./Instances/CVRP/X-n181-k23.vrp;2;25595;8.36002
./Instances/CVRP/X-n181-k23.vrp;2;25595;8.80264
./Instances/CVRP/X-n181-k23.vrp;2;25571;9.24318
./Instances/CVRP/X-n181-k23.vrp;2;25571;9.68106
./Instances/CVRP/X-n181-k23.vrp;2;25569;10.124
./Instances/CVRP/X-n181-k23.vrp;2;25569;10.5635
./Instances/CVRP/X-n181-k23.vrp;2;25569;11.0054
./Instances/CVRP/X-n181-k23.vrp;2;25569;11.4428
./Instances/CVRP/X-n181-k23.vrp;2;25569;11.8822
./Instances/CVRP/X-n181-k23.vrp;2;25569;12.321
./Instances/CVRP/X-n181-k23.vrp;2;25569;12.763
./Instances/CVRP/X-n181-k23.vrp;2;25569;13.2003
./Instances/CVRP/X-n181-k23.vrp;2;25569;13.6416
./Instances/CVRP/X-n181-k23.vrp;2;25569;14.0811
./Instances/CVRP/X-n181-k23.vrp;2;25569;14.5226
./Instances/CVRP/X-n181-k23.vrp;2;25569;14.9608
./Instances/CVRP/X-n181-k23.vrp;2;25569;15.4006
./Instances/CVRP/X-n181-k23.vrp;2;25569;15.8439
./Instances/CVRP/X-n181-k23.vrp;2;25569;16.2815
./Instances/CVRP/X-n181-k23.vrp;2;25569;16.7215
./Instances/CVRP/X-n181-k23.vrp;2;25569;17.1601
./Instances/CVRP/X-n181-k23.vrp;2;25569;17.6023
./Instances/CVRP/X-n181-k23.vrp;2;25569;18.0416
./Instances/CVRP/X-n181-k23.vrp;2;25569;18.4816
./Instances/CVRP/X-n181-k23.vrp;2;25569;18.9238
./Instances/CVRP/X-n181-k23.vrp;2;25569;19.3601
./Instances/CVRP/X-n181-k23.vrp;2;25569;19.8001
./Instances/CVRP/X-n181-k23.vrp;2;25569;20.2426
./Instances/CVRP/X-n181-k23.vrp;2;25569;20.6835
./Instances/CVRP/X-n181-k23.vrp;2;25569;21.12
./Instances/CVRP/X-n181-k23.vrp;2;25569;21.5627
./Instances/CVRP/X-n181-k23.vrp;2;25569;22.0031
./Instances/CVRP/X-n181-k23.vrp;2;25569;22.44
./Instances/CVRP/X-n181-k23.vrp;2;25569;22.8816
./Instances/CVRP/X-n181-k23.vrp;2;25569;23.3236
./Instances/CVRP/X-n181-k23.vrp;2;25569;23.7601
./Instances/CVRP/X-n181-k23.vrp;2;25569;24.2025
./Instances/CVRP/X-n181-k23.vrp;2;25569;24.6427
./Instances/CVRP/X-n181-k23.vrp;2;25569;25.0801
./Instances/CVRP/X-n181-k23.vrp;2;25569;25.5231
./Instances/CVRP/X-n181-k23.vrp;2;25569;25.9627
./Instances/CVRP/X-n181-k23.vrp;2;25569;26.4014
./Instances/CVRP/X-n181-k23.vrp;2;25569;26.8415
./Instances/CVRP/X-n181-k23.vrp;2;25569;27.2823
./Instances/CVRP/X-n181-k23.vrp;2;25569;27.7223
./Instances/CVRP/X-n181-k23.vrp;2;25569;28.1621
./Instances/CVRP/X-n181-k23.vrp;2;25569;28.6005
./Instances/CVRP/X-n181-k23.vrp;2;25569;29.0428
./Instances/CVRP/X-n181-k23.vrp;2;25569;29.4845
./Instances/CVRP/X-n181-k23.vrp;2;25569;29.9229
./Instances/CVRP/X-n181-k23.vrp;2;25569;30.3618
./Instances/CVRP/X-n181-k23.vrp;2;25569;30.8021
./Instances/CVRP/X-n181-k23.vrp;2;25569;31.2415
./Instances/CVRP/X-n181-k23.vrp;2;25569;31.6804
./Instances/CVRP/X-n181-k23.vrp;2;25569;32.1228
./Instances/CVRP/X-n181-k23.vrp;2;25569;32.5616
./Instances/CVRP/X-n181-k23.vrp;2;25569;33.0044
./Instances/CVRP/X-n181-k23.vrp;2;25569;33.4423
./Instances/CVRP/X-n181-k23.vrp;2;25569;33.8823
./Instances/CVRP/X-n181-k23.vrp;2;25569;34.3205
./Instances/CVRP/X-n181-k23.vrp;2;25569;34.7658
./Instances/CVRP/X-n181-k23.vrp;2;25569;35.2025
./Instances/CVRP/X-n181-k23.vrp;2;25569;35.6432
./Instances/CVRP/X-n181-k23.vrp;2;25569;36.082
./Instances/CVRP/X-n181-k23.vrp;2;25569;36.5225
./Instances/CVRP/X-n181-k23.vrp;2;25569;36.9601
./Instances/CVRP/X-n181-k23.vrp;2;25569;37.4021
./Instances/CVRP/X-n181-k23.vrp;2;25569;37.8413
./Instances/CVRP/X-n181-k23.vrp;2;25569;38.2844
./Instances/CVRP/X-n181-k23.vrp;2;25569;38.7239
./Instances/CVRP/X-n181-k23.vrp;2;25569;39.1605
./Instances/CVRP/X-n181-k23.vrp;2;25569;39.6034
./Instances/CVRP/X-n181-k23.vrp;2;25569;40.0441
./Instances/CVRP/X-n181-k23.vrp;2;25569;40.483
./Instances/CVRP/X-n181-k23.vrp;2;25569;40.9241
./Instances/CVRP/X-n181-k23.vrp;2;25569;41.3609
./Instances/CVRP/X-n181-k23.vrp;2;25569;41.8045
./Instances/CVRP/X-n181-k23.vrp;2;25569;42.2437
./Instances/CVRP/X-n181-k23.vrp;2;25569;42.6823
./Instances/CVRP/X-n181-k23.vrp;2;25569;43.1226
./Instances/CVRP/X-n181-k23.vrp;2;25569;43.5634
./Instances/CVRP/X-n181-k23.vrp;2;25569;44.0048
