Instance;Seed;Cost;Wall time
./Instances/CVRP/X-n303-k21.vrp;4;22584;0.747254
./Instances/CVRP/X-n303-k21.vrp;4;22377;1.48258
./Instances/CVRP/X-n303-k21.vrp;4;22162;2.19235
./Instances/CVRP/X-n303-k21.vrp;4;22086;2.92342
./Instances/CVRP/X-n303-k21.vrp;4;21991;3.65342
./Instances/CVRP/X-n303-k21.vrp;4;21987;4.3814
./Instances/CVRP/X-n303-k21.vrp;4;21953;5.11306
./Instances/CVRP/X-n303-k21.vrp;4;21929;5.84294
./Instances/CVRP/X-n303-k21.vrp;4;21907;6.5725
./Instances/CVRP/X-n303-k21.vrp;4;21907;7.30444
./Instances/CVRP/X-n303-k21.vrp;4;21897;8.03235
./Instances/CVRP/X-n303-k21.vrp;4;21897;8.76106
./Instances/CVRP/X-n303-k21.vrp;4;21896;9.4905
./Instances/CVRP/X-n303-k21.vrp;4;21896;10.2202
./Instances/CVRP/X-n303-k21.vrp;4;21896;10.9523
./Instances/CVRP/X-n303-k21.vrp;4;21896;11.6805
./Instances/CVRP/X-n303-k21.vrp;4;21896;12.4149
./Instances/CVRP/X-n303-k21.vrp;4;21896;13.1406
./Instances/CVRP/X-n303-k21.vrp;4;21890;13.8713
./Instances/CVRP/X-n303-k21.vrp;4;21890;14.6027
./Instances/CVRP/X-n303-k21.vrp;4;21890;15.3311
./Instances/CVRP/X-n303-k21.vrp;4;21890;16.062
./Instances/CVRP/X-n303-k21.vrp;4;21890;16.794
./Instances/CVRP/X-n303-k21.vrp;4;21890;17.5234
./Instances/CVRP/X-n303-k21.vrp;4;21882;18.2553
./Instances/CVRP/X-n303-k21.vrp;4;21882;18.9807
./Instances/CVRP/X-n303-k21.vrp;4;21882;19.7149
./Instances/CVRP/X-n303-k21.vrp;4;21882;20.4476
./Instances/CVRP/X-n303-k21.vrp;4;21882;21.1769
./Instances/CVRP/X-n303-k21.vrp;4;21882;21.9076
./Instances/CVRP/X-n303-k21.vrp;4;21882;22.6309
