Instance;Seed;Cost;Wall time
./Instances/CVRP/X-n393-k38.vrp;1;39480;0.962898
./Instances/CVRP/X-n393-k38.vrp;1;39089;1.90768
./Instances/CVRP/X-n393-k38.vrp;1;38849;2.86199
./Instances/CVRP/X-n393-k38.vrp;1;38685;3.80945
./Instances/CVRP/X-n393-k38.vrp;1;38607;4.75091
./Instances/CVRP/X-n393-k38.vrp;1;38572;5.70488
./Instances/CVRP/X-n393-k38.vrp;1;38505;6.65193
./Instances/CVRP/X-n393-k38.vrp;1;38453;7.61144
./Instances/CVRP/X-n393-k38.vrp;1;38437;8.55588
./Instances/CVRP/X-n393-k38.vrp;1;38379;9.51353
./Instances/CVRP/X-n393-k38.vrp;1;38355;10.4521
./Instances/CVRP/X-n393-k38.vrp;1;38338;11.414
./Instances/CVRP/X-n393-k38.vrp;1;38326;12.3635
./Instances/CVRP/X-n393-k38.vrp;1;38313;13.3041
./Instances/CVRP/X-n393-k38.vrp;1;38309;14.2537
./Instances/CVRP/X-n393-k38.vrp;1;38299;15.2084
./Instances/CVRP/X-n393-k38.vrp;1;38299;16.1645
./Instances/CVRP/X-n393-k38.vrp;1;38262;17.1092
./Instances/CVRP/X-n393-k38.vrp;1;38260;18.0546
./Instances/CVRP/X-n393-k38.vrp;1;38260;19.0116
./Instances/CVRP/X-n393-k38.vrp;1;38260;19.9533
./Instances/CVRP/X-n393-k38.vrp;1;38260;20.9069
./Instances/CVRP/X-n393-k38.vrp;1;38260;21.8512
./Instances/CVRP/X-n393-k38.vrp;1;38260;22.8099
./Instances/CVRP/X-n393-k38.vrp;1;38260;23.7643
./Instances/CVRP/X-n393-k38.vrp;1;38260;24.7113
./Instances/CVRP/X-n393-k38.vrp;1;38260;25.6601
./Instances/CVRP/X-n393-k38.vrp;1;38260;26.6064
./Instances/CVRP/X-n393-k38.vrp;1;38260;27.5563
./Instances/CVRP/X-n393-k38.vrp;1;38260;28.5151
./Instances/CVRP/X-n393-k38.vrp;1;38260;29.4588
./Instances/CVRP/X-n393-k38.vrp;1;38260;30.4081
./Instances/CVRP/X-n393-k38.vrp;1;38260;31.3502
./Instances/CVRP/X-n393-k38.vrp;1;38260;32.313
./Instances/CVRP/X-n393-k38.vrp;1;38260;33.2557
./Instances/CVRP/X-n393-k38.vrp;1;38260;34.2169
./Instances/CVRP/X-n393-k38.vrp;1;38260;35.1587
./Instances/CVRP/X-n393-k38.vrp;1;38260;36.1015
./Instances/CVRP/X-n393-k38.vrp;1;38260;37.0576
./Instances/CVRP/X-n393-k38.vrp;1;38260;38.0018
./Instances/CVRP/X-n393-k38.vrp;1;38260;38.9649
./Instances/CVRP/X-n393-k38.vrp;1;38260;39.908
./Instances/CVRP/X-n393-k38.vrp;1;38260;40.8573
./Instances/CVRP/X-n393-k38.vrp;1;38260;41.8109
./Instances/CVRP/X-n393-k38.vrp;1;38260;42.7566
./Instances/CVRP/X-n393-k38.vrp;1;38260;43.7049
./Instances/CVRP/X-n393-k38.vrp;1;38260;44.6622
