Instance;Seed;Cost;Wall time
./Instances/CVRP/X-n298-k31.vrp;2;35503;0.721096
./Instances/CVRP/X-n298-k31.vrp;2;35113;1.44497
./Instances/CVRP/X-n298-k31.vrp;2;34607;2.16578
./Instances/CVRP/X-n298-k31.vrp;2;34436;2.88242
./Instances/CVRP/X-n298-k31.vrp;2;34403;3.60216
./Instances/CVRP/X-n298-k31.vrp;2;34403;4.32398
./Instances/CVRP/X-n298-k31.vrp;2;34368;5.04466
./Instances/CVRP/X-n298-k31.vrp;2;34340;5.76251
./Instances/CVRP/X-n298-k31.vrp;2;34327;6.48128
./Instances/CVRP/X-n298-k31.vrp;2;34309;7.20016
./Instances/CVRP/X-n298-k31.vrp;2;34309;7.92174
./Instances/CVRP/X-n298-k31.vrp;2;34308;8.6428
./Instances/CVRP/X-n298-k31.vrp;2;34308;9.36248
./Instances/CVRP/X-n298-k31.vrp;2;34308;10.0817
./Instances/CVRP/X-n298-k31.vrp;2;34308;10.8209
./Instances/CVRP/X-n298-k31.vrp;2;34308;11.55
./Instances/CVRP/X-n298-k31.vrp;2;34308;12.285
./Instances/CVRP/X-n298-k31.vrp;2;34308;12.9844
./Instances/CVRP/X-n298-k31.vrp;2;34308;13.7022
./Instances/CVRP/X-n298-k31.vrp;2;34308;14.4116
./Instances/CVRP/X-n298-k31.vrp;2;34308;15.1334
./Instances/CVRP/X-n298-k31.vrp;2;34308;15.8663
./Instances/CVRP/X-n298-k31.vrp;2;34308;16.5867
./Instances/CVRP/X-n298-k31.vrp;2;34308;17.3226
./Instances/CVRP/X-n298-k31.vrp;2;34308;18.0182
./Instances/CVRP/X-n298-k31.vrp;2;34308;18.7201
./Instances/CVRP/X-n298-k31.vrp;2;34308;19.4438
./Instances/CVRP/X-n298-k31.vrp;2;34308;20.1625
./Instances/CVRP/X-n298-k31.vrp;2;34308;20.8805
./Instances/CVRP/X-n298-k31.vrp;2;34308;21.6033
./Instances/CVRP/X-n298-k31.vrp;2;34308;22.3208
./Instances/CVRP/X-n298-k31.vrp;2;34308;23.0615
./Instances/CVRP/X-n298-k31.vrp;2;34308;23.7777
./Instances/CVRP/X-n298-k31.vrp;2;34308;24.4812
./Instances/CVRP/X-n298-k31.vrp;2;34308;25.2034
./Instances/CVRP/X-n298-k31.vrp;2;34308;25.9243
./Instances/CVRP/X-n298-k31.vrp;2;34308;26.6435
./Instances/CVRP/X-n298-k31.vrp;2;34308;27.3619
./Instances/CVRP/X-n298-k31.vrp;2;34308;28.0835
./Instances/CVRP/X-n298-k31.vrp;2;34308;28.8003
./Instances/CVRP/X-n298-k31.vrp;2;34308;29.5235
./Instances/CVRP/X-n298-k31.vrp;2;34308;30.2441
./Instances/CVRP/X-n298-k31.vrp;2;34308;30.9633
./Instances/CVRP/X-n298-k31.vrp;2;34308;31.681
./Instances/CVRP/X-n298-k31.vrp;2;34308;32.4008
./Instances/CVRP/X-n298-k31.vrp;2;34308;33.1207
./Instances/CVRP/X-n298-k31.vrp;2;34308;33.8441
./Instances/CVRP/X-n298-k31.vrp;2;34308;34.5642
./Instances/CVRP/X-n298-k31.vrp;2;34308;35.2889
./Instances/CVRP/X-n298-k31.vrp;2;34308;36.0062
./Instances/CVRP/X-n298-k31.vrp;2;34308;36.7531
./Instances/CVRP/X-n298-k31.vrp;2;34308;37.4496
./Instances/CVRP/X-n298-k31.vrp;2;34308;38.163
./Instances/CVRP/X-n298-k31.vrp;2;34308;38.9029
./Instances/CVRP/X-n298-k31.vrp;2;34308;39.6025
./Instances/CVRP/X-n298-k31.vrp;2;34308;40.3204
./Instances/CVRP/X-n298-k31.vrp;2;34308;41.0533
./Instances/CVRP/X-n298-k31.vrp;2;34308;41.7963
./Instances/CVRP/X-n298-k31.vrp;2;34308;42.5109
./Instances/CVRP/X-n298-k31.vrp;2;34308;43.2267
./Instances/CVRP/X-n298-k31.vrp;2;34308;43.9209
./Instances/CVRP/X-n298-k31.vrp;2;34308;44.6614
./Instances/CVRP/X-n298-k31.vrp;2;34308;45.3995
./Instances/CVRP/X-n298-k31.vrp;2;34308;46.0825
./Instances/CVRP/X-n298-k31.vrp;2;34308;46.8008
./Instances/CVRP/X-n298-k31.vrp;2;34308;47.5446
./Instances/CVRP/X-n298-k31.vrp;2;34308;48.241
./Instances/CVRP/X-n298-k31.vrp;2;34308;48.9665
./Instances/CVRP/X-n298-k31.vrp;2;34308;49.6813
./Instances/CVRP/X-n298-k31.vrp;2;34308;50.4
./Instances/CVRP/X-n298-k31.vrp;2;34308;51.1213
./Instances/CVRP/X-n298-k31.vrp;2;34308;51.8437
./Instances/CVRP/X-n298-k31.vrp;2;34308;52.5647
./Instances/CVRP/X-n298-k31.vrp;2;34308;53.2819
./Instances/CVRP/X-n298-k31.vrp;2;34308;54.0036
./Instances/CVRP/X-n298-k31.vrp;2;34308;54.7235
./Instances/CVRP/X-n298-k31.vrp;2;34308;55.441
./Instances/CVRP/X-n298-k31.vrp;2;34308;56.1603
./Instances/CVRP/X-n298-k31.vrp;2;34308;56.8838
./Instances/CVRP/X-n298-k31.vrp;2;34308;57.6118
./Instances/CVRP/X-n298-k31.vrp;2;34308;58.3271
./Instances/CVRP/X-n298-k31.vrp;2;34308;59.0515
./Instances/CVRP/X-n298-k31.vrp;2;34308;59.7708
./Instances/CVRP/X-n298-k31.vrp;2;34308;60.4834
./Instances/CVRP/X-n298-k31.vrp;2;34308;61.2087
./Instances/CVRP/X-n298-k31.vrp;2;34308;61.9216
./Instances/CVRP/X-n298-k31.vrp;2;34308;62.6596
./Instances/CVRP/X-n298-k31.vrp;2;34308;63.3706
./Instances/CVRP/X-n298-k31.vrp;2;34308;64.0937
./Instances/CVRP/X-n298-k31.vrp;2;34308;64.8022
./Instances/CVRP/X-n298-k31.vrp;2;34308;65.5297
./Instances/CVRP/X-n298-k31.vrp;2;34308;66.2459
./Instances/CVRP/X-n298-k31.vrp;2;34308;66.9605
./Instances/CVRP/X-n298-k31.vrp;2;34308;67.6988
./Instances/CVRP/X-n298-k31.vrp;2;34308;68.4053
./Instances/CVRP/X-n298-k31.vrp;2;34308;69.1406
./Instances/CVRP/X-n298-k31.vrp;2;34308;69.8704
./Instances/CVRP/X-n298-k31.vrp;2;34308;70.5984
./Instances/CVRP/X-n298-k31.vrp;2;34308;71.2933
./Instances/CVRP/X-n298-k31.vrp;2;34308;72.0259
