Instance;Seed;Cost;Wall time
./Instances/CVRP/Golden_5.vrp;4;6478;0.490736
./Instances/CVRP/Golden_5.vrp;4;6466;0.981071
./Instances/CVRP/Golden_5.vrp;4;6460;1.47144
./Instances/CVRP/Golden_5.vrp;4;6460;1.96039
./Instances/CVRP/Golden_5.vrp;4;6460;2.45093
./Instances/CVRP/Golden_5.vrp;4;6460;2.94081
./Instances/CVRP/Golden_5.vrp;4;6460;3.43013
./Instances/CVRP/Golden_5.vrp;4;6460;3.92171
./Instances/CVRP/Golden_5.vrp;4;6460;4.41136
./Instances/CVRP/Golden_5.vrp;4;6460;4.90252
./Instances/CVRP/Golden_5.vrp;4;6460;5.39074
./Instances/CVRP/Golden_5.vrp;4;6460;5.88013
./Instances/CVRP/Golden_5.vrp;4;6460;6.37012
./Instances/CVRP/Golden_5.vrp;4;6460;6.86137
./Instances/CVRP/Golden_5.vrp;4;6460;7.35582
./Instances/CVRP/Golden_5.vrp;4;6460;7.84226
./Instances/CVRP/Golden_5.vrp;4;6460;8.33113
./Instances/CVRP/Golden_5.vrp;4;6460;8.82187
./Instances/CVRP/Golden_5.vrp;4;6460;9.31116
./Instances/CVRP/Golden_5.vrp;4;6460;9.80057
./Instances/CVRP/Golden_5.vrp;4;6460;10.2921
./Instances/CVRP/Golden_5.vrp;4;6460;10.7808
./Instances/CVRP/Golden_5.vrp;4;6460;11.2713
./Instances/CVRP/Golden_5.vrp;4;6460;11.761
./Instances/CVRP/Golden_5.vrp;4;6460;12.2534
./Instances/CVRP/Golden_5.vrp;4;6460;12.7414
./Instances/CVRP/Golden_5.vrp;4;6460;13.231
./Instances/CVRP/Golden_5.vrp;4;6460;13.7202
./Instances/CVRP/Golden_5.vrp;4;6460;14.2114
./Instances/CVRP/Golden_5.vrp;4;6460;14.7024
./Instances/CVRP/Golden_5.vrp;4;6460;15.1928
./Instances/CVRP/Golden_5.vrp;4;6460;15.6806
./Instances/CVRP/Golden_5.vrp;4;6460;16.1707
./Instances/CVRP/Golden_5.vrp;4;6460;16.6609
./Instances/CVRP/Golden_5.vrp;4;6460;17.1508
