Instance;Seed;Cost;Wall time
./Instances/CVRP/X-n167-k10.vrp;1;20914;0.410498
./Instances/CVRP/X-n167-k10.vrp;1;20820;0.822504
./Instances/CVRP/X-n167-k10.vrp;1;20820;1.2315
./Instances/CVRP/X-n167-k10.vrp;1;20820;1.64206
./Instances/CVRP/X-n167-k10.vrp;1;20720;2.05075
./Instances/CVRP/X-n167-k10.vrp;1;20720;2.46364
./Instances/CVRP/X-n167-k10.vrp;1;20652;2.8718
./Instances/CVRP/X-n167-k10.vrp;1;20648;3.28196
./Instances/CVRP/X-n167-k10.vrp;1;20623;3.69253
./Instances/CVRP/X-n167-k10.vrp;1;20623;4.10226
./Instances/CVRP/X-n167-k10.vrp;1;20592;4.51118
./Instances/CVRP/X-n167-k10.vrp;1;20592;4.92146
./Instances/CVRP/X-n167-k10.vrp;1;20592;5.33113
./Instances/CVRP/X-n167-k10.vrp;1;20557;5.74203
./Instances/CVRP/X-n167-k10.vrp;1;20557;6.15087
./Instances/CVRP/X-n167-k10.vrp;1;20557;6.56254
./Instances/CVRP/X-n167-k10.vrp;1;20557;6.97096
./Instances/CVRP/X-n167-k10.vrp;1;20557;7.3815
./Instances/CVRP/X-n167-k10.vrp;1;20557;7.7947
./Instances/CVRP/X-n167-k10.vrp;1;20557;8.20308
./Instances/CVRP/X-n167-k10.vrp;1;20557;8.61302
./Instances/CVRP/X-n167-k10.vrp;1;20557;9.02011
./Instances/CVRP/X-n167-k10.vrp;1;20557;9.43153
./Instances/CVRP/X-n167-k10.vrp;1;20557;9.84079
./Instances/CVRP/X-n167-k10.vrp;1;20557;10.2515
./Instances/CVRP/X-n167-k10.vrp;1;20557;10.6616
./Instances/CVRP/X-n167-k10.vrp;1;20557;11.0752
./Instances/CVRP/X-n167-k10.vrp;1;20557;11.4807
./Instances/CVRP/X-n167-k10.vrp;1;20557;11.8907
./Instances/CVRP/X-n167-k10.vrp;1;20557;12.3053
./Instances/CVRP/X-n167-k10.vrp;1;20557;12.7121
./Instances/CVRP/X-n167-k10.vrp;1;20557;13.1222
./Instances/CVRP/X-n167-k10.vrp;1;20557;13.5318
./Instances/CVRP/X-n167-k10.vrp;1;20557;13.9431
./Instances/CVRP/X-n167-k10.vrp;1;20557;14.3507
./Instances/CVRP/X-n167-k10.vrp;1;20557;14.761
./Instances/CVRP/X-n167-k10.vrp;1;20557;15.1711
./Instances/CVRP/X-n167-k10.vrp;1;20557;15.5806
./Instances/CVRP/X-n167-k10.vrp;1;20557;15.9935
./Instances/CVRP/X-n167-k10.vrp;1;20557;16.4005
./Instances/CVRP/X-n167-k10.vrp;1;20557;16.8114
./Instances/CVRP/X-n167-k10.vrp;1;20557;17.2231
./Instances/CVRP/X-n167-k10.vrp;1;20557;17.632
./Instances/CVRP/X-n167-k10.vrp;1;20557;18.0428
./Instances/CVRP/X-n167-k10.vrp;1;20557;18.4534
./Instances/CVRP/X-n167-k10.vrp;1;20557;18.8622
./Instances/CVRP/X-n167-k10.vrp;1;20557;19.2707
./Instances/CVRP/X-n167-k10.vrp;1;20557;19.6801
./Instances/CVRP/X-n167-k10.vrp;1;20557;20.094
./Instances/CVRP/X-n167-k10.vrp;1;20557;20.5012
./Instances/CVRP/X-n167-k10.vrp;1;20557;20.9114
./Instances/CVRP/X-n167-k10.vrp;1;20557;21.3231
./Instances/CVRP/X-n167-k10.vrp;1;20557;21.7332
./Instances/CVRP/X-n167-k10.vrp;1;20557;22.1432
./Instances/CVRP/X-n167-k10.vrp;1;20557;22.5503
./Instances/CVRP/X-n167-k10.vrp;1;20557;22.9612
./Instances/CVRP/X-n167-k10.vrp;1;20557;23.3708
./Instances/CVRP/X-n167-k10.vrp;1;20557;23.782
./Instances/CVRP/X-n167-k10.vrp;1;20557;24.1904
./Instances/CVRP/X-n167-k10.vrp;1;20557;24.601
./Instances/CVRP/X-n167-k10.vrp;1;20557;25.0105
./Instances/CVRP/X-n167-k10.vrp;1;20557;25.4219
./Instances/CVRP/X-n167-k10.vrp;1;20557;25.8315
./Instances/CVRP/X-n167-k10.vrp;1;20557;26.2424
./Instances/CVRP/X-n167-k10.vrp;1;20557;26.6527
./Instances/CVRP/X-n167-k10.vrp;1;20557;27.061
./Instances/CVRP/X-n167-k10.vrp;1;20557;27.4713
./Instances/CVRP/X-n167-k10.vrp;1;20557;27.8813
./Instances/CVRP/X-n167-k10.vrp;1;20557;28.2933
./Instances/CVRP/X-n167-k10.vrp;1;20557;28.7003
./Instances/CVRP/X-n167-k10.vrp;1;20557;29.1101
./Instances/CVRP/X-n167-k10.vrp;1;20557;29.5208
./Instances/CVRP/X-n167-k10.vrp;1;20557;29.9303
./Instances/CVRP/X-n167-k10.vrp;1;20557;30.3418
./Instances/CVRP/X-n167-k10.vrp;1;20557;30.7506
./Instances/CVRP/X-n167-k10.vrp;1;20557;31.1624
./Instances/CVRP/X-n167-k10.vrp;1;20557;31.5724
./Instances/CVRP/X-n167-k10.vrp;1;20557;31.9814
./Instances/CVRP/X-n167-k10.vrp;1;20557;32.3915
./Instances/CVRP/X-n167-k10.vrp;1;20557;32.8028
./Instances/CVRP/X-n167-k10.vrp;1;20557;33.2117
./Instances/CVRP/X-n167-k10.vrp;1;20557;33.6214
./Instances/CVRP/X-n167-k10.vrp;1;20557;34.0314
./Instances/CVRP/X-n167-k10.vrp;1;20557;34.4458
./Instances/CVRP/X-n167-k10.vrp;1;20557;34.8522
./Instances/CVRP/X-n167-k10.vrp;1;20557;35.2603
./Instances/CVRP/X-n167-k10.vrp;1;20557;35.6705
./Instances/CVRP/X-n167-k10.vrp;1;20557;36.0824
./Instances/CVRP/X-n167-k10.vrp;1;20557;36.492
./Instances/CVRP/X-n167-k10.vrp;1;20557;36.904
./Instances/CVRP/X-n167-k10.vrp;1;20557;37.3132
./Instances/CVRP/X-n167-k10.vrp;1;20557;37.7218
./Instances/CVRP/X-n167-k10.vrp;1;20557;38.1319
./Instances/CVRP/X-n167-k10.vrp;1;20557;38.5419
./Instances/CVRP/X-n167-k10.vrp;1;20557;38.9527
./Instances/CVRP/X-n167-k10.vrp;1;20557;39.3613
./Instances/CVRP/X-n167-k10.vrp;1;20557;39.7701
./Instances/CVRP/X-n167-k10.vrp;1;20557;40.1809
./Instances/CVRP/X-n167-k10.vrp;1;20557;40.5933
./Instances/CVRP/X-n167-k10.vrp;1;20557;41.0003
