Instance;Seed;Cost;Wall time
./Instances/CVRP/CMT5.vrp;5;1309;0.484543
./Instances/CVRP/CMT5.vrp;5;1293;0.961053
./Instances/CVRP/CMT5.vrp;5;1287;1.44304
./Instances/CVRP/CMT5.vrp;5;1281;1.92003
./Instances/CVRP/CMT5.vrp;5;1280;2.40093
./Instances/CVRP/CMT5.vrp;5;1279;2.88146
./Instances/CVRP/CMT5.vrp;5;1279;3.36476
./Instances/CVRP/CMT5.vrp;5;1279;3.84353
./Instances/CVRP/CMT5.vrp;5;1278;4.32296
./Instances/CVRP/CMT5.vrp;5;1278;4.80184
./Instances/CVRP/CMT5.vrp;5;1278;5.28082
./Instances/CVRP/CMT5.vrp;5;1278;5.76085
./Instances/CVRP/CMT5.vrp;5;1278;6.24338
./Instances/CVRP/CMT5.vrp;5;1278;6.72021
./Instances/CVRP/CMT5.vrp;5;1276;7.20357
./Instances/CVRP/CMT5.vrp;5;1276;7.68089
./Instances/CVRP/CMT5.vrp;5;1276;8.16014
./Instances/CVRP/CMT5.vrp;5;1276;8.64004
./Instances/CVRP/CMT5.vrp;5;1276;9.1236
./Instances/CVRP/CMT5.vrp;5;1276;9.60433
./Instances/CVRP/CMT5.vrp;5;1276;10.0809
./Instances/CVRP/CMT5.vrp;5;1276;10.5627
./Instances/CVRP/CMT5.vrp;5;1276;11.041
./Instances/CVRP/CMT5.vrp;5;1276;11.5243
./Instances/CVRP/CMT5.vrp;5;1276;12.0031
./Instances/CVRP/CMT5.vrp;5;1276;12.4832
./Instances/CVRP/CMT5.vrp;5;1276;12.9621
./Instances/CVRP/CMT5.vrp;5;1276;13.4401
./Instances/CVRP/CMT5.vrp;5;1276;13.9203
./Instances/CVRP/CMT5.vrp;5;1276;14.4017
./Instances/CVRP/CMT5.vrp;5;1276;14.8827
./Instances/CVRP/CMT5.vrp;5;1276;15.3607
./Instances/CVRP/CMT5.vrp;5;1276;15.8418
./Instances/CVRP/CMT5.vrp;5;1276;16.3224
./Instances/CVRP/CMT5.vrp;5;1276;16.8025
./Instances/CVRP/CMT5.vrp;5;1276;17.2839
./Instances/CVRP/CMT5.vrp;5;1276;17.765
./Instances/CVRP/CMT5.vrp;5;1276;18.2401
./Instances/CVRP/CMT5.vrp;5;1276;18.7219
./Instances/CVRP/CMT5.vrp;5;1276;19.2033
./Instances/CVRP/CMT5.vrp;5;1276;19.6846
./Instances/CVRP/CMT5.vrp;5;1276;20.1606
./Instances/CVRP/CMT5.vrp;5;1276;20.6436
./Instances/CVRP/CMT5.vrp;5;1276;21.1206
./Instances/CVRP/CMT5.vrp;5;1276;21.602
./Instances/CVRP/CMT5.vrp;5;1276;22.0819
./Instances/CVRP/CMT5.vrp;5;1276;22.5638
./Instances/CVRP/CMT5.vrp;5;1276;23.0418
./Instances/CVRP/CMT5.vrp;5;1276;23.521
./Instances/CVRP/CMT5.vrp;5;1276;24.0038
./Instances/CVRP/CMT5.vrp;5;1276;24.4801
./Instances/CVRP/CMT5.vrp;5;1276;24.9639
./Instances/CVRP/CMT5.vrp;5;1276;25.4414
./Instances/CVRP/CMT5.vrp;5;1276;25.9208
./Instances/CVRP/CMT5.vrp;5;1276;26.4034
./Instances/CVRP/CMT5.vrp;5;1276;26.8817
./Instances/CVRP/CMT5.vrp;5;1276;27.3655
./Instances/CVRP/CMT5.vrp;5;1276;27.8425
./Instances/CVRP/CMT5.vrp;5;1276;28.3213
./Instances/CVRP/CMT5.vrp;5;1276;28.8005
./Instances/CVRP/CMT5.vrp;5;1276;29.2819
./Instances/CVRP/CMT5.vrp;5;1276;29.7617
./Instances/CVRP/CMT5.vrp;5;1276;30.2416
./Instances/CVRP/CMT5.vrp;5;1276;30.7236
./Instances/CVRP/CMT5.vrp;5;1276;31.2019
./Instances/CVRP/CMT5.vrp;5;1276;31.6826
./Instances/CVRP/CMT5.vrp;5;1276;32.1647
./Instances/CVRP/CMT5.vrp;5;1276;32.6426
./Instances/CVRP/CMT5.vrp;5;1276;33.1202
./Instances/CVRP/CMT5.vrp;5;1276;33.6034
./Instances/CVRP/CMT5.vrp;5;1276;34.0805
./Instances/CVRP/CMT5.vrp;5;1276;34.5623
./Instances/CVRP/CMT5.vrp;5;1276;35.043
./Instances/CVRP/CMT5.vrp;5;1276;35.522
./Instances/CVRP/CMT5.vrp;5;1276;36.001
./Instances/CVRP/CMT5.vrp;5;1276;36.4842
./Instances/CVRP/CMT5.vrp;5;1276;36.9613
./Instances/CVRP/CMT5.vrp;5;1276;37.4404
./Instances/CVRP/CMT5.vrp;5;1276;37.9232
./Instances/CVRP/CMT5.vrp;5;1276;38.4008
./Instances/CVRP/CMT5.vrp;5;1276;38.8812
./Instances/CVRP/CMT5.vrp;5;1276;39.3637
./Instances/CVRP/CMT5.vrp;5;1276;39.8412
./Instances/CVRP/CMT5.vrp;5;1276;40.3232
./Instances/CVRP/CMT5.vrp;5;1276;40.8044
./Instances/CVRP/CMT5.vrp;5;1276;41.2831
./Instances/CVRP/CMT5.vrp;5;1276;41.7613
./Instances/CVRP/CMT5.vrp;5;1276;42.2428
./Instances/CVRP/CMT5.vrp;5;1276;42.7233
./Instances/CVRP/CMT5.vrp;5;1276;43.2016
./Instances/CVRP/CMT5.vrp;5;1276;43.6821
./Instances/CVRP/CMT5.vrp;5;1276;44.1645
./Instances/CVRP/CMT5.vrp;5;1276;44.6441
./Instances/CVRP/CMT5.vrp;5;1276;45.1228
./Instances/CVRP/CMT5.vrp;5;1276;45.603
./Instances/CVRP/CMT5.vrp;5;1276;46.0828
./Instances/CVRP/CMT5.vrp;5;1276;46.5644
./Instances/CVRP/CMT5.vrp;5;1276;47.0403
./Instances/CVRP/CMT5.vrp;5;1276;47.524
./Instances/CVRP/CMT5.vrp;5;1276;48.002
