Instance;Seed;Cost;Wall time
./Instances/CVRP/CMT11.vrp;4;1039;0.300765
./Instances/CVRP/CMT11.vrp;4;1034;0.600627
./Instances/CVRP/CMT11.vrp;4;1034;0.900091
./Instances/CVRP/CMT11.vrp;4;1034;1.20189
./Instances/CVRP/CMT11.vrp;4;1034;1.50038
./Instances/CVRP/CMT11.vrp;4;1034;1.80176
./Instances/CVRP/CMT11.vrp;4;1034;2.10105
./Instances/CVRP/CMT11.vrp;4;1034;2.40132
./Instances/CVRP/CMT11.vrp;4;1034;2.70072
./Instances/CVRP/CMT11.vrp;4;1034;3.0005
./Instances/CVRP/CMT11.vrp;4;1034;3.30086
./Instances/CVRP/CMT11.vrp;4;1034;3.60048
./Instances/CVRP/CMT11.vrp;4;1034;3.90104
./Instances/CVRP/CMT11.vrp;4;1034;4.2005
./Instances/CVRP/CMT11.vrp;4;1034;4.50082
./Instances/CVRP/CMT11.vrp;4;1034;4.80027
./Instances/CVRP/CMT11.vrp;4;1034;5.1003
./Instances/CVRP/CMT11.vrp;4;1034;5.40042
./Instances/CVRP/CMT11.vrp;4;1034;5.701
./Instances/CVRP/CMT11.vrp;4;1034;6.00051
./Instances/CVRP/CMT11.vrp;4;1034;6.30008
./Instances/CVRP/CMT11.vrp;4;1034;6.60003
./Instances/CVRP/CMT11.vrp;4;1034;6.9014
./Instances/CVRP/CMT11.vrp;4;1034;7.20085
./Instances/CVRP/CMT11.vrp;4;1034;7.50093
./Instances/CVRP/CMT11.vrp;4;1034;7.80151
./Instances/CVRP/CMT11.vrp;4;1034;8.10029
./Instances/CVRP/CMT11.vrp;4;1034;8.40085
./Instances/CVRP/CMT11.vrp;4;1034;8.70069
./Instances/CVRP/CMT11.vrp;4;1034;9.00123
./Instances/CVRP/CMT11.vrp;4;1034;9.30001
./Instances/CVRP/CMT11.vrp;4;1034;9.60007
./Instances/CVRP/CMT11.vrp;4;1034;9.90219
./Instances/CVRP/CMT11.vrp;4;1034;10.2
./Instances/CVRP/CMT11.vrp;4;1034;10.5001
./Instances/CVRP/CMT11.vrp;4;1034;10.8011
./Instances/CVRP/CMT11.vrp;4;1034;11.1015
./Instances/CVRP/CMT11.vrp;4;1034;11.4006
./Instances/CVRP/CMT11.vrp;4;1034;11.7009
./Instances/CVRP/CMT11.vrp;4;1034;12.001
./Instances/CVRP/CMT11.vrp;4;1034;12.3001
./Instances/CVRP/CMT11.vrp;4;1034;12.6002
./Instances/CVRP/CMT11.vrp;4;1034;12.9005
./Instances/CVRP/CMT11.vrp;4;1034;13.2021
./Instances/CVRP/CMT11.vrp;4;1034;13.5011
./Instances/CVRP/CMT11.vrp;4;1034;13.801
./Instances/CVRP/CMT11.vrp;4;1034;14.1009
./Instances/CVRP/CMT11.vrp;4;1034;14.4016
./Instances/CVRP/CMT11.vrp;4;1034;14.7001
./Instances/CVRP/CMT11.vrp;4;1034;15.0002
./Instances/CVRP/CMT11.vrp;4;1034;15.301
./Instances/CVRP/CMT11.vrp;4;1034;15.6001
./Instances/CVRP/CMT11.vrp;4;1034;15.9016
./Instances/CVRP/CMT11.vrp;4;1034;16.2001
./Instances/CVRP/CMT11.vrp;4;1034;16.5014
./Instances/CVRP/CMT11.vrp;4;1034;16.8019
./Instances/CVRP/CMT11.vrp;4;1034;17.1017
./Instances/CVRP/CMT11.vrp;4;1034;17.4006
./Instances/CVRP/CMT11.vrp;4;1034;17.7011
./Instances/CVRP/CMT11.vrp;4;1034;18.0004
./Instances/CVRP/CMT11.vrp;4;1034;18.3005
./Instances/CVRP/CMT11.vrp;4;1034;18.6003
./Instances/CVRP/CMT11.vrp;4;1034;18.9012
./Instances/CVRP/CMT11.vrp;4;1034;19.2003
./Instances/CVRP/CMT11.vrp;4;1034;19.5005
./Instances/CVRP/CMT11.vrp;4;1034;19.8003
./Instances/CVRP/CMT11.vrp;4;1034;20.1001
./Instances/CVRP/CMT11.vrp;4;1034;20.4003
./Instances/CVRP/CMT11.vrp;4;1034;20.7007
./Instances/CVRP/CMT11.vrp;4;1034;21.0027
./Instances/CVRP/CMT11.vrp;4;1034;21.3003
./Instances/CVRP/CMT11.vrp;4;1034;21.6005
./Instances/CVRP/CMT11.vrp;4;1034;21.9002
./Instances/CVRP/CMT11.vrp;4;1034;22.2008
./Instances/CVRP/CMT11.vrp;4;1034;22.501
./Instances/CVRP/CMT11.vrp;4;1034;22.8005
./Instances/CVRP/CMT11.vrp;4;1034;23.1006
./Instances/CVRP/CMT11.vrp;4;1034;23.4018
./Instances/CVRP/CMT11.vrp;4;1034;23.7005
./Instances/CVRP/CMT11.vrp;4;1034;24.0004
./Instances/CVRP/CMT11.vrp;4;1034;24.3007
./Instances/CVRP/CMT11.vrp;4;1034;24.6003
./Instances/CVRP/CMT11.vrp;4;1034;24.9002
./Instances/CVRP/CMT11.vrp;4;1034;25.2012
./Instances/CVRP/CMT11.vrp;4;1034;25.501
./Instances/CVRP/CMT11.vrp;4;1034;25.8013
./Instances/CVRP/CMT11.vrp;4;1034;26.1019
./Instances/CVRP/CMT11.vrp;4;1034;26.4007
./Instances/CVRP/CMT11.vrp;4;1034;26.7007
./Instances/CVRP/CMT11.vrp;4;1034;27.0015
./Instances/CVRP/CMT11.vrp;4;1034;27.3007
./Instances/CVRP/CMT11.vrp;4;1034;27.6004
./Instances/CVRP/CMT11.vrp;4;1034;27.9006
./Instances/CVRP/CMT11.vrp;4;1034;28.2013
./Instances/CVRP/CMT11.vrp;4;1034;28.5015
./Instances/CVRP/CMT11.vrp;4;1034;28.8003
./Instances/CVRP/CMT11.vrp;4;1034;29.1
./Instances/CVRP/CMT11.vrp;4;1034;29.4001
./Instances/CVRP/CMT11.vrp;4;1034;29.7001
./Instances/CVRP/CMT11.vrp;4;1034;30.0006
