Instance;Seed;Cost;Wall time
./Instances/CVRP/Golden_6.vrp;2;8563;0.685679
./Instances/CVRP/Golden_6.vrp;2;8412;1.36544
./Instances/CVRP/Golden_6.vrp;2;8410;2.04168
./Instances/CVRP/Golden_6.vrp;2;8410;2.72502
./Instances/CVRP/Golden_6.vrp;2;8408;3.40268
./Instances/CVRP/Golden_6.vrp;2;8407;4.08324
./Instances/CVRP/Golden_6.vrp;2;8407;4.76261
./Instances/CVRP/Golden_6.vrp;2;8407;5.44203
./Instances/CVRP/Golden_6.vrp;2;8407;6.1238
./Instances/CVRP/Golden_6.vrp;2;8407;6.80232
./Instances/CVRP/Golden_6.vrp;2;8407;7.48281
./Instances/CVRP/Golden_6.vrp;2;8407;8.16211
./Instances/CVRP/Golden_6.vrp;2;8407;8.84184
./Instances/CVRP/Golden_6.vrp;2;8407;9.52488
./Instances/CVRP/Golden_6.vrp;2;8407;10.2018
./Instances/CVRP/Golden_6.vrp;2;8407;10.8816
./Instances/CVRP/Golden_6.vrp;2;8407;11.5639
./Instances/CVRP/Golden_6.vrp;2;8407;12.2474
./Instances/CVRP/Golden_6.vrp;2;8407;12.9208
./Instances/CVRP/Golden_6.vrp;2;8407;13.6004
./Instances/CVRP/Golden_6.vrp;2;8407;14.2842
./Instances/CVRP/Golden_6.vrp;2;8407;14.9663
./Instances/CVRP/Golden_6.vrp;2;8407;15.6401
./Instances/CVRP/Golden_6.vrp;2;8407;16.3201
./Instances/CVRP/Golden_6.vrp;2;8407;17.0014
./Instances/CVRP/Golden_6.vrp;2;8407;17.6801
./Instances/CVRP/Golden_6.vrp;2;8407;18.3634
./Instances/CVRP/Golden_6.vrp;2;8407;19.0441
./Instances/CVRP/Golden_6.vrp;2;8407;19.7245
./Instances/CVRP/Golden_6.vrp;2;8407;20.4043
./Instances/CVRP/Golden_6.vrp;2;8407;21.0817
./Instances/CVRP/Golden_6.vrp;2;8407;21.7655
./Instances/CVRP/Golden_6.vrp;2;8407;22.4457
./Instances/CVRP/Golden_6.vrp;2;8407;23.1214
./Instances/CVRP/Golden_6.vrp;2;8407;23.8059
./Instances/CVRP/Golden_6.vrp;2;8407;24.4828
./Instances/CVRP/Golden_6.vrp;2;8407;25.1646
./Instances/CVRP/Golden_6.vrp;2;8407;25.8419
./Instances/CVRP/Golden_6.vrp;2;8407;26.5241
./Instances/CVRP/Golden_6.vrp;2;8407;27.2001
./Instances/CVRP/Golden_6.vrp;2;8407;27.8824
