Instance;Seed;Cost;Wall time
./Instances/CVRP/CMT6.vrp;3;548;0.130257
./Instances/CVRP/CMT6.vrp;3;548;0.260103
./Instances/CVRP/CMT6.vrp;3;548;0.390213
./Instances/CVRP/CMT6.vrp;3;548;0.520353
./Instances/CVRP/CMT6.vrp;3;548;0.650474
./Instances/CVRP/CMT6.vrp;3;548;0.780233
./Instances/CVRP/CMT6.vrp;3;548;0.910695
./Instances/CVRP/CMT6.vrp;3;548;1.0402
./Instances/CVRP/CMT6.vrp;3;548;1.1701
./Instances/CVRP/CMT6.vrp;3;548;1.30006
./Instances/CVRP/CMT6.vrp;3;548;1.43043
./Instances/CVRP/CMT6.vrp;3;548;1.56047
./Instances/CVRP/CMT6.vrp;3;548;1.69036
./Instances/CVRP/CMT6.vrp;3;548;1.82025
./Instances/CVRP/CMT6.vrp;3;548;1.95089
./Instances/CVRP/CMT6.vrp;3;548;2.08024
./Instances/CVRP/CMT6.vrp;3;548;2.21008
./Instances/CVRP/CMT6.vrp;3;548;2.34052
./Instances/CVRP/CMT6.vrp;3;548;2.47011
./Instances/CVRP/CMT6.vrp;3;548;2.60031
./Instances/CVRP/CMT6.vrp;3;548;2.73002
./Instances/CVRP/CMT6.vrp;3;548;2.86029
./Instances/CVRP/CMT6.vrp;3;548;2.99011
./Instances/CVRP/CMT6.vrp;3;548;3.12046
./Instances/CVRP/CMT6.vrp;3;548;3.25014
./Instances/CVRP/CMT6.vrp;3;548;3.3803
./Instances/CVRP/CMT6.vrp;3;548;3.51021
./Instances/CVRP/CMT6.vrp;3;548;3.64
./Instances/CVRP/CMT6.vrp;3;548;3.77009
./Instances/CVRP/CMT6.vrp;3;548;3.90037
./Instances/CVRP/CMT6.vrp;3;548;4.03003
./Instances/CVRP/CMT6.vrp;3;548;4.16044
./Instances/CVRP/CMT6.vrp;3;548;4.29007
./Instances/CVRP/CMT6.vrp;3;548;4.42015
./Instances/CVRP/CMT6.vrp;3;548;4.55038
./Instances/CVRP/CMT6.vrp;3;548;4.68035
./Instances/CVRP/CMT6.vrp;3;548;4.81017
./Instances/CVRP/CMT6.vrp;3;548;4.94003
./Instances/CVRP/CMT6.vrp;3;548;5.07069
./Instances/CVRP/CMT6.vrp;3;548;5.20006
./Instances/CVRP/CMT6.vrp;3;548;5.33011
./Instances/CVRP/CMT6.vrp;3;548;5.46005
./Instances/CVRP/CMT6.vrp;3;548;5.59056
./Instances/CVRP/CMT6.vrp;3;548;5.72009
./Instances/CVRP/CMT6.vrp;3;548;5.85021
./Instances/CVRP/CMT6.vrp;3;548;5.98002
./Instances/CVRP/CMT6.vrp;3;548;6.11008
./Instances/CVRP/CMT6.vrp;3;548;6.24009
./Instances/CVRP/CMT6.vrp;3;548;6.37042
./Instances/CVRP/CMT6.vrp;3;548;6.50025
./Instances/CVRP/CMT6.vrp;3;548;6.63014
./Instances/CVRP/CMT6.vrp;3;548;6.76057
./Instances/CVRP/CMT6.vrp;3;548;6.89018
./Instances/CVRP/CMT6.vrp;3;548;7.02008
./Instances/CVRP/CMT6.vrp;3;548;7.15021
./Instances/CVRP/CMT6.vrp;3;548;7.28014
./Instances/CVRP/CMT6.vrp;3;548;7.41006
./Instances/CVRP/CMT6.vrp;3;548;7.54041
./Instances/CVRP/CMT6.vrp;3;548;7.67033
./Instances/CVRP/CMT6.vrp;3;548;7.80046
./Instances/CVRP/CMT6.vrp;3;548;7.93006
./Instances/CVRP/CMT6.vrp;3;548;8.0604
./Instances/CVRP/CMT6.vrp;3;548;8.19001
./Instances/CVRP/CMT6.vrp;3;548;8.32077
./Instances/CVRP/CMT6.vrp;3;548;8.45068
./Instances/CVRP/CMT6.vrp;3;548;8.58047
./Instances/CVRP/CMT6.vrp;3;548;8.71017
./Instances/CVRP/CMT6.vrp;3;548;8.84049
./Instances/CVRP/CMT6.vrp;3;548;8.97019
./Instances/CVRP/CMT6.vrp;3;548;9.10014
./Instances/CVRP/CMT6.vrp;3;548;9.23008
./Instances/CVRP/CMT6.vrp;3;548;9.36019
./Instances/CVRP/CMT6.vrp;3;548;9.49005
./Instances/CVRP/CMT6.vrp;3;548;9.62018
./Instances/CVRP/CMT6.vrp;3;548;9.75013
./Instances/CVRP/CMT6.vrp;3;548;9.88008
./Instances/CVRP/CMT6.vrp;3;548;10.0102
./Instances/CVRP/CMT6.vrp;3;548;10.1403
./Instances/CVRP/CMT6.vrp;3;548;10.2702
./Instances/CVRP/CMT6.vrp;3;548;10.4004
./Instances/CVRP/CMT6.vrp;3;548;10.5304
./Instances/CVRP/CMT6.vrp;3;548;10.6606
./Instances/CVRP/CMT6.vrp;3;548;10.7903
./Instances/CVRP/CMT6.vrp;3;548;10.9208
./Instances/CVRP/CMT6.vrp;3;548;11.0502
./Instances/CVRP/CMT6.vrp;3;548;11.1804
./Instances/CVRP/CMT6.vrp;3;548;11.3104
./Instances/CVRP/CMT6.vrp;3;548;11.4407
./Instances/CVRP/CMT6.vrp;3;548;11.5713
./Instances/CVRP/CMT6.vrp;3;548;11.7002
./Instances/CVRP/CMT6.vrp;3;548;11.8301
./Instances/CVRP/CMT6.vrp;3;548;11.9607
./Instances/CVRP/CMT6.vrp;3;548;12.0907
./Instances/CVRP/CMT6.vrp;3;548;12.2201
./Instances/CVRP/CMT6.vrp;3;548;12.3502
./Instances/CVRP/CMT6.vrp;3;548;12.4802
./Instances/CVRP/CMT6.vrp;3;548;12.6102
./Instances/CVRP/CMT6.vrp;3;548;12.7408
./Instances/CVRP/CMT6.vrp;3;548;12.8701
./Instances/CVRP/CMT6.vrp;3;548;13.0004
